id,vydacha_dt,activation_dt,pro0,pro1,pro2,chastotta,tran_type_month0,tran_type_month1,tran_type_month2,FREE_LIMIT0,FREE_LIMIT1,FREE_LIMIT2,limit,login_0,login_1,login_2,withdraw0,withdraw1,withdraw2,cred_tran_nopartnershare0,cred_tran_nopartnershare1,cred_tran_nopartnershare2,cl_age,GENDER_ID,tran_prod,tran_remont,tran_inet,CRED_TRAN_TOTAL,CREDIT_TRAN_AMT_last_month,CL_CHILDREN_NO,City_Population_category,cl_income,count_tran2,counttran1,count_tran0,tran_amt2,tran_amt1,tran_amt0,avg_amt_prod_3m,avg_amt_vnebs_3m,avg_amt_avto_3m,avg_amt_inet_3m,churn,product_type,top_cat
5873,2021-11-16 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,secondhalf,CRED+DEB,DEB,CRED+DEB,60000.00,60000.00,47338.82,60000.00,6,11,3,0,0,0,NULL,NULL,0.54,25,2,2,0,0,1,24757.69,-1,300 – 700 тыс,-1.0000,26,7,12,35148.7100,50280.6100,13304.2100,225.50,1196.41,NULL,NULL,0,plus credit,Furniture
5874,2019-07-26 00:00:00.000,2021-11-11 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED+DEB,DEB,9.37,0.00,0.00,15000.00,3,23,15,"23,356245810473407","23,356245810473407",0,0.18,0.27,0.15,29,1,2,0,22,1,NULL,1,100 – 300 тыс,1680000.0000,1,19,14,299.0000,5457.9200,15650.6300,NULL,331.99,NULL,237.94,1,auto,Taxi
5875,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,0,0,0,secondhalf,CRED,CRED+DEB,CRED,69950.00,46531.05,14703.29,75000.00,50,4,65,"21,486104085623804","23,106145711891507","26,015991719401992",NULL,0.30,0.41,31,2,10,0,0,1,82453.34,0,300 – 700 тыс,660000.0000,57,45,1,79049.3400,129498.1600,5000.0000,939.78,1185.13,1500.00,NULL,0,leads,Products
5876,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,79635.53,72874.06,10969.95,90000.00,1,NULL,NULL,"55,69014895570855","56,3238489930685","65,69911681615824",NULL,NULL,0.08,64,2,22,0,0,1,60822.75,0,100 – 300 тыс,1340400.0000,16,9,6,64349.4500,9167.5200,10364.4700,1161.45,1303.96,NULL,NULL,1,outer CC,Products
5877,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED,40506.00,604.78,70.56,45000.00,10,3,33,0,0,0,0.03,0.93,0.93,28,1,0,0,1,1,2634.22,0,>700 тыс,540000.0000,14,100,1,2634.2200,41007.9700,4494.0000,NULL,396.31,NULL,251.75,1,plus credit,Other
5878,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,32611.73,6.14,1086.48,75000.00,2,1,NULL,"66,52842100032605","66,52842100032605","65,97706461295215",0.15,0.79,0.84,61,1,0,1,0,1,1420.00,-1,>700 тыс,456000.0000,2,30,12,1420.0000,32682.7600,42388.2700,NULL,425.58,NULL,NULL,1,only self pickup,Repair
5879,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,74310.00,910.00,0.00,75000.00,32,7,47,0,0,0,NULL,0.05,0.08,25,2,0,0,7,1,1462.00,0,300 – 700 тыс,1080000.0000,7,22,1,5710.0000,173740.8500,690.0000,NULL,1024.50,NULL,5114.71,1,OPS,Electronics
5880,2021-07-30 00:00:00.000,2021-11-05 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,7495.91,1058.13,3109.44,60000.00,6,3,6,"16,621212268116775","16,621212268116775",0,0.70,0.87,0.93,48,1,0,0,0,1,3046.72,-1,>700 тыс,600000.0000,8,19,68,3046.7200,6628.4000,52289.0900,NULL,377.20,NULL,NULL,0,outer CC,Electronics
5881,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,1399.24,489.12,0.00,60000.00,6,3,7,"78,48745553685644","82,43094994839822","49,12643375496914",0.13,0.31,0.40,60,2,3,0,0,1,1078.60,0,0 – 100 тыс,336000.0000,3,7,6,1176.0000,3912.9100,58600.7600,244.97,299.99,NULL,NULL,1,only self pickup,Products
5882,2021-11-24 00:00:00.000,2021-11-27 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,90000.00,90000.00,90000.00,90000.00,6,8,6,0,0,0,NULL,NULL,NULL,49,-1,2,0,1,0,NULL,-1,>700 тыс,4800000.0000,62,92,14,9641.0000,20062.6500,2661.0000,1800.50,140.47,NULL,56.00,0,plus credit,Products
5883,2021-11-19 00:00:00.000,2021-11-19 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED+DEB,0.00,557.57,167.17,60000.00,3,3,3,"94,95343088110295","94,95343088110295",0,NULL,0.33,0.57,48,1,0,0,0,1,557.57,0,>700 тыс,1080000.0000,3,4,2,746.4400,2392.4300,60000.0000,NULL,248.81,NULL,NULL,1,only self pickup,Products
5884,2021-11-27 00:00:00.000,2021-11-27 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,3,3,4,0,0,0,NULL,NULL,NULL,36,2,0,0,0,0,NULL,1,>700 тыс,3180000.0000,4,8,4,6224.4600,11880.3800,6192.0600,NULL,775.62,NULL,NULL,0,auto,NULL
5885,2019-03-16 00:00:00.000,2021-11-02 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,1467.56,660.01,118.01,15676.69,3,11,6,0,0,0,NULL,NULL,NULL,27,1,NULL,NULL,NULL,1,542.00,-1,>700 тыс,564000.0000,1,1,4,550.0000,2000.0000,10500.0000,NULL,NULL,NULL,NULL,0,card only,NULL
5886,2021-11-17 00:00:00.000,2021-11-18 00:00:00.000,0,0,0,secondhalf,CRED+DEB,DEB,DEB,54301.00,75000.00,75000.00,75000.00,3,7,11,0,0,0,NULL,NULL,NULL,42,1,9,0,2,1,NULL,-1,>700 тыс,552000.0000,9,38,20,9674.7600,11514.6300,31066.7800,423.30,454.14,NULL,30.00,0,PMM,Products
5887,2021-11-30 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,90000.00,93616.23,62514.84,120000.00,6,2,6,"41,169808564667555","41,72418191613266","55,717450465472155",NULL,0.82,0.77,44,1,2,0,0,1,37901.54,0,>700 тыс,600000.0000,38,31,2,37901.5400,20428.4800,30000.0000,330.09,394.73,NULL,NULL,0,only self pickup,Products
5888,2021-01-12 00:00:00.000,2021-11-12 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,49750.00,75000.00,45000.00,75000.00,24,15,15,"44,457874015573005","44,457874015573005","71,04020141317905",NULL,NULL,0.57,37,2,1,0,0,1,32432.61,0,NULL,600000.0000,6,1,2,32432.6100,9700.0000,25000.0000,425.95,501.67,NULL,NULL,1,outer CC,Products
5889,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,75000.00,75000.00,75000.00,75000.00,11,18,22,0,0,0,NULL,NULL,NULL,32,2,26,1,0,1,NULL,-1,>700 тыс,1200000.0000,5,68,20,1006.8800,33086.7400,149051.2300,475.66,365.97,484.00,NULL,1,plus credit,Products
5890,2021-11-11 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,120000.00,98700.00,98553.70,150000.00,10,21,17,0,0,0,NULL,NULL,NULL,31,2,NULL,NULL,NULL,1,150.00,0,0 – 100 тыс,480000.0000,1,1,1,150.0000,24000.0000,30000.0000,NULL,NULL,NULL,NULL,1,only self pickup,NULL
5891,2021-11-22 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED+DEB,20000.00,8333.34,20.92,45000.00,27,30,50,0,0,0,NULL,NULL,0.07,25,2,0,0,1,1,21981.97,-1,>700 тыс,600000.0000,5,6,4,8691.0000,32599.0000,27912.0000,NULL,2639.63,NULL,591.00,0,only self pickup,unknown
5892,2021-11-10 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED+DEB,DEB,CRED+DEB,35626.50,38857.77,41278.75,75000.00,16,29,15,0,0,0,0.10,0.22,0.03,47,1,5,0,4,1,810.29,0,100 – 300 тыс,300000.0000,17,12,15,8753.9000,5842.8900,41373.5000,757.86,447.93,NULL,NULL,0,leads,Cloth
5893,2020-12-19 00:00:00.000,2021-11-04 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED+DEB,15400.10,29929.00,0.00,29929.00,6,3,37,0,0,0,NULL,NULL,NULL,36,2,NULL,NULL,NULL,0,29929.00,0,NULL,780000.0000,3,12,2,30800.0000,14800.0000,999.0000,NULL,NULL,NULL,NULL,1,OPS,NULL
5894,2021-11-07 00:00:00.000,2021-11-07 00:00:00.000,1,1,0,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,0.00,60000.00,22310.44,60000.00,21,35,27,0,0,0,0.30,0.61,0.66,35,2,0,1,1,1,70786.56,-1,>700 тыс,1920000.0000,30,10,66,64929.6100,13837.0000,60127.9800,NULL,1351.63,1100.00,NULL,1,plus credit,gas stations
5895,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,1,1,1,secondhalf,CRED+DEB,DEB,CRED+DEB,120000.00,120000.00,115757.82,120000.00,6,15,6,"2,448957073426551","2,4650174582396462",0,0.00,0.00,0.06,27,2,20,0,8,1,14674.22,0,0 – 100 тыс,960000.0000,9,162,143,5045.2100,100466.3900,89140.1400,573.49,612.83,1124.82,1065.33,0,plus credit,gas stations
5896,2021-10-24 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED,31399.00,129.95,3569.45,45000.00,3,7,6,"11,33782348936257","11,33782348936257","7,629858280469012",0.16,0.70,0.75,37,1,3,0,0,1,1930.50,0,300 – 700 тыс,780000.0000,3,33,15,1930.5000,34388.7100,13930.0000,918.29,730.87,NULL,NULL,1,leads,Products
5897,2021-11-21 00:00:00.000,2021-11-21 00:00:00.000,1,1,1,secondhalf,DEB,CRED+DEB,DEB,75000.00,67865.60,69649.20,75000.00,45,45,55,0,0,0,NULL,NULL,NULL,47,1,41,0,1,1,NULL,-1,100 – 300 тыс,1392000.0000,61,85,27,44855.7600,79091.8000,24096.4000,604.13,557.70,1499.89,170.00,0,plus deposit,Products
5898,2021-10-26 00:00:00.000,2021-11-12 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,45000.00,24050.47,28043.46,45000.00,46,59,40,0,0,0,0.01,0.23,0.67,30,2,2,0,45,1,76775.87,-1,>700 тыс,1680000.0000,95,37,62,88198.5300,58089.1100,89832.0800,NULL,1085.59,NULL,1829.66,0,auto,Taxi
5899,2021-11-22 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,secondhalf,DEB,CRED,CRED,45000.00,28188.68,12707.52,45000.00,7,2,2,0,0,0,NULL,0.92,0.94,43,2,3,0,0,1,15728.71,0,300 – 700 тыс,960000.0000,49,36,1,15728.7100,16811.3200,500.0000,461.83,384.08,214.00,NULL,0,only self pickup,gas stations
5900,2021-11-27 00:00:00.000,2021-11-27 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,56414.00,23510.77,8526.95,75000.00,1,4,31,0,0,0,NULL,0.41,0.41,26,2,3,0,0,1,15000.00,-1,0 – 100 тыс,540000.0000,1,43,1,15000.0000,56221.3800,18586.0000,1105.16,1141.99,NULL,NULL,1,OPS,Products
5901,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,36446.65,35192.79,37713.55,45000.00,29,12,13,0,0,0,0.06,0.36,0.29,49,2,15,0,0,1,11314.39,0,0 – 100 тыс,1560000.0000,13,4,7,12317.3300,9807.2100,8553.3500,1420.22,626.50,NULL,NULL,0,outer CC,Products
5902,2021-11-05 00:00:00.000,2021-11-05 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED+DEB,49522.94,232.21,13.97,90000.00,3,3,11,"5,482065852297953","5,482065852297953",0,0.35,0.79,0.71,41,2,5,0,2,1,7363.59,2,100 – 300 тыс,960000.0000,17,56,61,17377.8600,59390.7300,45020.5000,328.62,932.74,1924.28,6289.00,1,outer CC,gas stations
5903,2021-11-07 00:00:00.000,2021-11-07 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,60792.82,20730.72,15115.42,75000.00,3,6,9,"65,06541094464873","65,06541094464873","76,28011988548684",0.30,0.64,0.66,36,1,1,0,0,1,13322.18,0,300 – 700 тыс,660000.0000,23,12,24,13322.1800,44753.2400,14207.1800,109.98,463.19,NULL,NULL,0,leads,Pharmacies
5904,2021-11-12 00:00:00.000,2021-11-12 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,63050.00,51417.00,49713.30,75000.00,4,3,6,0,0,0,NULL,NULL,0.25,44,1,0,0,0,1,1707.58,-1,300 – 700 тыс,360000.0000,2,2,1,1707.5800,12000.0000,11950.0000,NULL,707.58,NULL,NULL,0,OPS,Electronics
5905,2021-08-21 00:00:00.000,2021-11-02 00:00:00.000,0,0,0,flat,CRED+DEB,CRED+DEB,DEB,40801.00,17031.15,75000.00,75000.00,6,7,7,0,0,0,NULL,NULL,NULL,25,2,0,0,13,1,NULL,-1,0 – 100 тыс,660000.0000,3,8,2,92085.1000,159642.0000,114198.0000,NULL,1087.10,NULL,22884.28,0,STFC,Electronics
5906,2021-11-19 00:00:00.000,2021-11-26 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,74000.00,21014.00,38001.30,75000.00,4,1,2,0,0,0,NULL,0.33,0.33,55,2,0,0,0,1,3012.00,0,>700 тыс,420000.0000,1,2,1,3012.0000,52986.0000,1000.0000,NULL,9190.00,3012.00,NULL,1,outer CC,Furniture
5907,2021-11-26 00:00:00.000,2021-11-26 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED+DEB,45000.00,34928.16,20641.44,45000.00,29,16,18,0,0,0,0.07,0.84,0.84,26,2,8,0,13,1,99762.76,0,100 – 300 тыс,780000.0000,79,52,6,99669.0900,49369.8400,1690.0000,606.55,719.38,NULL,1604.23,0,plus credit,Products
5908,2021-11-22 00:00:00.000,2021-11-22 00:00:00.000,0,0,0,flat,CRED,CRED,CRED,44185.00,25316.00,5839.82,45000.00,18,13,12,0,0,0,NULL,NULL,NULL,34,1,0,1,0,1,22437.00,-1,0 – 100 тыс,480000.0000,1,1,1,22437.0000,20499.0000,815.0000,NULL,NULL,NULL,NULL,1,OPS,Electronics
5909,2021-10-29 00:00:00.000,2021-11-10 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,4502.00,10787.84,24951.40,75000.00,17,1,11,0,0,0,NULL,NULL,NULL,39,1,1,0,0,1,1050.00,0,300 – 700 тыс,1080000.0000,1,1,1,1000.0000,764.1600,70498.0000,764.16,NULL,NULL,NULL,1,STFC,Electronics
5910,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1,1,1,firsthalf,CRED,CRED+DEB,CRED+DEB,9489.96,9288.29,8268.08,60000.00,3,18,11,"5,110010868993118","5,110010868993118","31,32375766061648",0.16,0.53,0.19,65,2,6,0,0,1,1020.21,0,0 – 100 тыс,180000.0000,34,16,25,5853.2700,6586.5800,62323.3400,102.49,167.36,NULL,NULL,0,only self pickup,Products
5911,2019-08-09 00:00:00.000,2021-11-13 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,126.90,45000.00,18000.00,45000.00,1,17,7,0,0,0,0.37,0.70,0.75,34,1,5,0,0,1,27000.00,0,NULL,720000.0000,1,19,54,27000.0000,20655.3500,51873.1000,306.00,409.96,NULL,NULL,0,leads,Products
5912,2021-03-01 00:00:00.000,2021-11-29 00:00:00.000,1,1,1,flat,DEB,DEB,DEB,30000.00,30000.00,30000.00,30000.00,3,7,7,0,0,0,NULL,NULL,NULL,39,2,0,0,6,0,NULL,-1,>700 тыс,0.0000,13,20,2,51901.7000,57384.8800,3065.0000,NULL,3667.71,NULL,5739.83,0,plus deposit,Sport
5913,2021-11-09 00:00:00.000,2021-11-09 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,11806.37,9245.53,2111.37,45000.00,3,4,9,0,0,0,NULL,0.33,0.25,38,1,17,0,0,1,11282.26,-1,300 – 700 тыс,720000.0000,19,6,3,11981.2600,6484.2700,33193.6300,740.98,815.90,699.00,NULL,1,OPS,Products
5914,2021-11-24 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,firsthalf,CRED+DEB,DEB,DEB,50000.00,58333.33,66666.66,75000.00,3,3,3,"89,37828465196095","89,37828465196095",0,NULL,NULL,NULL,45,2,0,0,0,0,NULL,-1,300 – 700 тыс,420000.0000,6,2,3,1781.0000,45.0000,25855.0000,NULL,296.83,NULL,NULL,0,PMM,NULL
5915,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,0,0,0,firsthalf,CRED,CRED,CRED,28481.00,27954.78,22363.84,75000.00,3,10,7,0,0,0,NULL,NULL,NULL,31,1,0,0,0,1,8953.00,-1,>700 тыс,600000.0000,1,1,6,8953.0000,3110.6200,46519.0000,NULL,NULL,NULL,NULL,1,STFC,Furniture
5916,2021-11-11 00:00:00.000,2021-11-11 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,16018.53,5813.33,92.21,45000.00,1,3,3,"63,31984690949546","63,31984690949546","27,178285202402126",0.10,0.36,0.44,26,1,6,0,0,1,6691.84,0,300 – 700 тыс,540000.0000,7,9,5,6691.8400,11705.2000,28981.4700,226.01,220.14,NULL,NULL,1,only self pickup,Products
5917,2021-11-23 00:00:00.000,2021-11-24 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,18,17,11,0,0,0,NULL,NULL,NULL,43,1,6,0,0,0,NULL,0,300 – 700 тыс,1620000.0000,24,9,24,7206.2500,12028.9700,11169.5100,306.84,643.83,500.00,NULL,0,auto,gas stations
5918,2021-11-14 00:00:00.000,2021-11-14 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED,19315.00,995.04,637.58,45000.00,8,18,10,"26,244817960693663","26,244817960693663","25,38615730075421",0.01,0.26,0.56,43,2,0,2,3,1,17750.45,0,100 – 300 тыс,840000.0000,9,66,79,17750.4500,38636.8700,219386.1400,NULL,502.90,304.00,NULL,1,plus credit,Repair
5919,2021-11-06 00:00:00.000,2021-11-06 00:00:00.000,1,1,1,firsthalf,CRED+DEB,CRED,CRED,10751.06,20513.05,4782.55,75000.00,3,12,3,0,0,0,0.47,0.50,0.50,23,2,3,0,0,1,30000.00,-1,300 – 700 тыс,1200000.0000,1,1,17,30000.0000,152.0000,69248.9400,NULL,152.00,NULL,NULL,1,STFC,Products
5920,2021-11-07 00:00:00.000,2021-11-07 00:00:00.000,0,0,1,firsthalf,CRED+DEB,CRED+DEB,CRED+DEB,0.00,29.55,5.74,45000.00,38,137,86,"8,260383331348875","8,260383331348875","6,047576282615335",0.13,0.28,0.34,23,2,18,0,3,1,36.99,0,0 – 100 тыс,420000.0000,7,46,84,1257.8400,13761.7100,59726.2800,79.75,332.61,NULL,116.67,1,leads,Products
5921,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,74500.00,40898.45,23544.97,75000.00,6,4,1,0,0,0,NULL,0.68,0.77,59,2,7,5,0,1,23585.55,0,300 – 700 тыс,1128000.0000,35,21,1,23641.5000,33601.5500,500.0000,1217.92,539.10,NULL,NULL,1,outer CC,Repair
5922,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,secondhalf,DEB,DEB,DEB,120000.00,120000.00,120000.00,120000.00,8,16,37,0,0,0,NULL,NULL,NULL,42,2,19,0,3,0,NULL,0,100 – 300 тыс,1080000.0000,26,68,29,55693.1200,100042.1500,29185.2200,448.52,1170.53,1438.36,4435.47,1,outer CC,gas stations
5923,2021-11-25 00:00:00.000,2021-11-25 00:00:00.000,0,0,0,secondhalf,CRED+DEB,CRED+DEB,DEB,45000.00,37008.25,38690.34,45000.00,22,17,28,0,0,0,NULL,0.52,0.26,34,1,1,0,2,1,NULL,0,>700 тыс,1800000.0000,33,20,8,55930.4400,18396.4500,20652.6400,885.86,1327.24,973.86,445.00,0,auto,gas stations
5924,2021-11-13 00:00:00.000,2021-11-13 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,31137.99,38772.80,43909.29,75000.00,32,3,8,0,0,0,NULL,0.63,0.61,31,1,7,0,2,1,8630.51,-1,0 – 100 тыс,360000.0000,11,7,1,8630.5100,3330.6900,43862.0100,832.05,557.90,NULL,1986.00,0,OPS,Products
5925,2021-11-18 00:00:00.000,2021-11-22 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,61825.28,68069.51,53708.35,75000.00,28,8,6,0,0,0,0.09,0.50,0.52,42,1,26,0,1,1,58510.13,0,NULL,600000.0000,74,36,20,55683.1200,68534.2700,13174.7200,422.71,652.83,NULL,699.00,0,leads,Electronics
5926,2021-10-28 00:00:00.000,2021-11-11 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,35309.88,39840.10,38914.18,60000.00,7,22,22,0,0,0,0.07,0.22,0.25,59,1,0,0,0,1,929.00,-1,300 – 700 тыс,300000.0000,1,3,6,929.0000,4095.0000,25030.9000,NULL,820.00,NULL,NULL,1,STFC,Furniture
5927,2021-11-18 00:00:00.000,2021-11-18 00:00:00.000,0,0,0,secondhalf,DEB,CRED+DEB,DEB,75000.00,60001.00,61500.90,75000.00,45,29,47,0,0,0,NULL,NULL,NULL,26,1,18,0,20,1,NULL,-1,>700 тыс,540000.0000,78,95,26,23343.5200,43669.0000,8967.6200,337.45,220.74,NULL,570.28,0,PMM,Products
5928,2021-11-20 00:00:00.000,2021-11-20 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,4822.26,1720.09,195.45,45000.00,1,NULL,NULL,0,0,0,0.38,0.67,0.66,46,1,12,0,2,1,10401.38,0,>700 тыс,1320000.0000,23,12,40,10401.3800,4082.6300,40568.2800,405.17,397.55,NULL,NULL,1,leads,Products
5929,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,1,1,1,secondhalf,CRED+DEB,CRED+DEB,CRED+DEB,302.00,0.91,0.19,45000.00,13,24,18,0,0,0,0.25,0.37,0.31,23,2,10,0,4,1,8229.65,0,>700 тыс,1080000.0000,5,11,41,10702.9800,14363.9400,54198.0000,119.98,915.66,NULL,NULL,1,leads,Products
5930,2021-11-16 00:00:00.000,2021-11-23 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,45000.00,45000.00,45000.00,45000.00,3,1,7,0,0,0,NULL,NULL,NULL,46,1,3,2,0,0,NULL,0,300 – 700 тыс,1080000.0000,9,6,3,19203.1400,6908.3200,9343.0000,616.04,1261.57,NULL,NULL,0,auto,Products
5931,2021-10-27 00:00:00.000,2021-11-12 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,144879.27,147902.00,150000.00,150000.00,10,14,11,0,0,0,NULL,NULL,0.86,44,1,3,0,8,1,18305.89,0,300 – 700 тыс,960000.0000,28,1,6,18305.8900,2098.0000,5120.7300,446.95,616.48,2000.00,1927.60,1,leads,gas stations
5932,2021-11-15 00:00:00.000,2021-11-16 00:00:00.000,1,1,1,firsthalf,DEB,CRED+DEB,CRED+DEB,45000.00,41813.00,36038.80,45000.00,36,35,27,0,0,0,NULL,0.03,0.04,40,2,5,0,5,1,9944.24,-1,100 – 300 тыс,-1.0000,9,218,13,10259.2100,103901.0500,10527.9800,582.41,458.63,1255.93,293.33,0,plus credit,gas stations
5933,2021-11-14 00:00:00.000,2021-11-30 00:00:00.000,1,1,1,firsthalf,CRED,CRED,CRED,74700.00,74550.00,69406.67,75000.00,27,15,37,0,0,0,0.45,1.00,0.44,22,1,0,0,0,1,8140.00,0,300 – 700 тыс,420000.0000,5,4,2,8140.0000,1171.0000,300.0000,NULL,292.75,NULL,NULL,1,plus credit,NULL
5934,2021-11-15 00:00:00.000,2021-11-16 00:00:00.000,0,0,0,secondhalf,DEB,DEB,DEB,75000.00,75000.00,75000.00,75000.00,16,10,11,0,0,0,NULL,NULL,NULL,29,2,35,0,1,0,NULL,-1,>700 тыс,600000.0000,77,69,6,86216.3900,28154.6500,4433.8200,433.56,921.63,856.09,NULL,0,PMM,Products
5935,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,1,1,1,flat,CRED,CRED,CRED,56500.00,49599.99,32613.60,75000.00,11,12,10,"95,62841530054644","95,62841530054644","93,4065934065934",NULL,0.17,0.20,23,1,0,0,0,1,18000.00,0,300 – 700 тыс,360000.0000,1,4,2,18000.0000,18400.0000,18500.0000,NULL,2400.00,NULL,NULL,0,only self pickup,NULL
5936,2021-11-13 00:00:00.000,2021-11-13 00:00:00.000,0,0,0,secondhalf,CRED+DEB,DEB,DEB,75000.00,75000.00,75000.00,75000.00,3,6,7,0,0,0,NULL,NULL,NULL,54,2,17,0,1,1,NULL,0,>700 тыс,1200000.0000,13,22,20,10377.1300,14117.2500,10626.8100,749.46,671.16,NULL,800.00,0,auto,Products
5937,2021-10-17 00:00:00.000,2021-11-21 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,1316.31,34769.00,166.45,45000.00,14,15,14,0,0,0,0.37,0.87,0.76,23,2,0,1,0,1,41717.78,-1,300 – 700 тыс,960000.0000,35,8,22,55085.7800,31925.0300,43683.6900,NULL,619.65,877.69,NULL,1,auto,gas stations
5938,2021-11-10 00:00:00.000,2021-11-19 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,30615.15,25281.99,19826.89,45000.00,13,18,16,0,0,0,0.06,0.10,0.22,30,1,1,0,2,1,11110.44,2,>700 тыс,300000.0000,6,3,8,11113.2000,7866.0000,15952.8500,NULL,1035.00,NULL,2922.00,1,only self pickup,Cloth
5939,2021-11-21 00:00:00.000,2021-11-22 00:00:00.000,0,0,0,flat,DEB,DEB,DEB,45000.00,44985.08,44990.05,45000.00,12,8,6,0,0,0,NULL,NULL,NULL,71,1,3,0,0,0,NULL,0,0 – 100 тыс,564000.0000,7,6,8,1761.5500,1306.6200,3709.4100,96.12,224.56,NULL,NULL,1,plus credit,Pharmacies
5940,2021-11-23 00:00:00.000,2021-11-23 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED+DEB,21017.05,6549.23,2867.54,45000.00,3,13,7,"3,6419183343516544","3,7506962229863925","4,692042483629464",0.20,0.66,0.58,41,2,21,4,0,1,14037.40,2,300 – 700 тыс,792000.0000,33,46,29,17382.1800,26665.9300,23982.9500,587.82,449.52,737.83,NULL,0,only self pickup,Products
5941,2021-11-15 00:00:00.000,2021-11-15 00:00:00.000,1,1,1,secondhalf,CRED,CRED,CRED,21923.82,7616.55,5265.94,45000.00,1,7,3,0,0,0,0.32,0.77,0.77,25,1,4,0,0,1,2804.12,2,0 – 100 тыс,360000.0000,7,23,21,2804.1200,16307.2700,23076.1800,1062.90,620.64,99.00,NULL,0,only self pickup,gas stations
5942,2021-11-24 00:00:00.000,2021-11-26 00:00:00.000,0,0,0,secondhalf,CRED,CRED,CRED,37224.31,1806.77,6.77,45000.00,1,22,6,"86,03413457793194","86,03413457793194","99,35827902218104",0.56,0.65,0.29,36,2,0,0,1,1,1800.00,0,100 – 300 тыс,960000.0000,1,6,11,1800.0000,37149.9500,7775.6900,NULL,124.98,NULL,NULL,1,only self pickup,NULL
